source,target,weight,layer
1,7,1746,63
1,13,1616,63
1,17,140,63
1,22,2875,63
1,25,8753,63
1,27,1,63
1,31,10,63
1,32,5897,63
1,33,10058,63
1,43,206,63
1,98,16,63
1,133,4693,63
1,145,85,63
1,155,114,63
1,157,4690,63
1,165,147,63
1,181,7,63
1,211,931,63
1,6,94,64
1,7,94,64
1,17,19,64
1,25,931,64
1,28,34,64
1,32,408,64
1,33,5000,64
1,38,170,64
1,98,48,64
1,104,76,64
1,109,3,64
1,149,2,64
1,155,50,64
1,157,24,64
1,165,57,64
1,211,108,64
1,3,84,65
1,6,8583,65
1,7,5036,65
1,9,3547,65
1,13,181,65
1,14,28,65
1,17,1,65
1,21,57,65
1,22,434,65
1,25,78,65
1,26,89,65
1,28,2,65
1,30,84,65
1,31,204,65
1,33,947,65
1,38,982,65
1,41,2,65
1,44,93,65
1,61,11,65
1,109,1,65
1,116,4,65
1,138,7,65
1,155,64,65
1,157,18,65
1,165,1,65
1,181,8,65
1,211,19,65
1,6,34,66
1,8,34,66
1,21,6,66
1,211,2,66
1,5,644,67
1,13,7,67
1,14,149,67
1,16,16079,67
1,17,12,67
1,21,294,67
1,22,39,67
1,24,27,67
1,25,692,67
1,27,12246,67
1,28,8,67
1,30,25,67
1,32,1112,67
1,33,69,67
1,35,22,67
1,38,70,67
1,43,9951,67
1,44,755,67
1,67,98,67
1,69,254,67
1,79,1,67
1,90,62,67
1,98,77,67
1,104,140,67
1,108,703,67
1,109,694,67
1,111,1,67
1,133,135,67
1,145,2404,67
1,149,243,67
1,154,2388,67
1,157,190,67
1,165,2,67
1,5,1,68
1,6,5,68
1,7,4,68
1,17,8,68
1,25,24,68
1,33,26,68
1,38,5,68
1,43,49,68
1,98,147,68
1,104,2539,68
1,109,15,68
1,139,1,68
1,155,78,68
1,157,2,68
1,165,68,68
1,211,69,68
1,17,1,69
1,155,1,69
1,165,6,69
1,181,3,69
1,17,1,70
1,98,107,70
1,104,420,70
1,109,20,70
1,133,2,70
1,16,1,71
1,43,894,71
1,211,2,71
1,6,63,72
1,7,62,72
1,17,3,72
1,25,19,72
1,33,67,72
1,104,197,72
1,139,1,72
1,155,6,72
1,211,41,72
1,6,19,73
1,7,19,73
1,25,4,73
1,33,5,73
1,104,1,73
1,155,4,73
1,211,28,73
1,6,202,74
1,7,202,74
1,33,43,74
1,104,1,74
1,109,39,74
1,181,52,74
1,211,1,74
1,3,291,75
1,4,256,75
1,6,14221,75
1,8,2541,75
1,9,11680,75
1,13,97,75
1,14,32,75
1,16,80,75
1,17,1314,75
1,21,763,75
1,22,8018,75
1,25,52,75
1,26,1656,75
1,27,218,75
1,28,99,75
1,29,11,75
1,30,5555,75
1,33,467,75
1,34,530,75
1,39,1407,75
1,43,263,75
1,44,234,75
1,48,1275,75
1,54,39,75
1,58,112,75
1,70,175,75
1,98,60,75
1,104,4,75
1,107,1239,75
1,108,3463,75
1,112,168,75
1,116,30,75
1,133,2,75
1,154,207,75
1,155,7,75
1,158,6,75
1,186,163,75
1,17,81,76
1,22,130,76
1,25,501,76
1,30,2599,76
1,33,7,76
1,38,35,76
1,43,33,76
1,44,19,76
1,98,332,76
1,104,1938,76
1,124,3,76
1,155,70,76
1,157,52,76
1,165,1,76
1,6,1,77
1,7,1,77
1,10,1,77
1,25,3,77
1,33,6,77
1,39,75,77
1,98,2,77
1,104,83,77
1,6,9,78
1,7,8,78
1,8,1,78
1,17,9,78
1,30,410,78
1,33,4,78
1,38,9,78
1,61,5,78
1,79,5,78
1,98,88,78
1,104,1159,78
1,108,10,78
1,155,14,78
1,165,56,78
1,211,1,78
1,5,81,79
1,6,785,79
1,7,785,79
1,13,51,79
1,17,28,79
1,22,12,79
1,25,72,79
1,26,3,79
1,31,12,79
1,36,4,79
1,38,97,79
1,43,32,79
1,104,68,79
1,109,1,79
1,133,36,79
1,145,53,79
1,155,5,79
1,157,25,79
1,165,1,79
1,181,452,79
1,211,41,79
1,5,199,80
1,6,70,80
1,8,70,80
1,24,201,80
1,33,653,80
1,104,1932,80
1,155,2,80
1,157,26,80
1,211,1,80
1,108,13,81
1,133,33,81
1,155,7,81
1,16,73,82
1,17,5,82
1,24,25,82
1,25,12,82
1,30,3,82
1,33,23,82
1,36,44,82
1,38,7,82
1,98,30,82
1,104,109,82
1,138,1,82
1,155,8,82
1,165,1,82
1,211,10,82
1,1,15,83
1,5,10,83
1,6,675,83
1,7,503,83
1,9,169,83
1,22,17765,83
1,24,1,83
1,25,160,83
1,30,122,83
1,33,705,83
1,38,2,83
1,98,22,83
1,109,2,83
1,139,3,83
1,155,15,83
1,165,1,83
1,181,17,83
1,211,89,83
1,3,17,84
1,5,1,84
1,6,777,84
1,9,777,84
1,17,2096,84
1,21,87,84
1,22,444,84
1,24,878,84
1,25,1179,84
1,27,41,84
1,28,138,84
1,32,12181,84
1,33,41,84
1,34,243,84
1,38,492,84
1,43,565,84
1,67,52,84
1,69,258,84
1,75,190,84
1,91,16,84
1,104,1,84
1,133,187,84
1,145,1881,84
1,157,47,84
1,211,1,84
1,25,28,86
1,28,4,86
1,104,194,86
1,165,1,86
1,28,36,87
1,28,43,88
1,211,1,88
1,27,2,89
1,17,4,90
1,31,1,90
1,155,1,90
1,211,6,90
1,5,2,91
1,6,47,91
1,9,47,91
1,16,4,91
1,17,95,91
1,25,135,91
1,27,8,91
1,28,2,91
1,33,41,91
1,36,8,91
1,38,42,91
1,98,492,91
1,104,394,91
1,108,15,91
1,112,1,91
1,124,4109,91
1,133,432,91
1,149,3,91
1,156,182,91
1,165,6,91
1,211,2,91
1,2,1,92
1,16,15,92
1,17,67,92
1,28,23,92
1,33,5,92
1,38,5,92
1,44,4,92
1,98,1,92
1,104,185,92
1,133,3,92
1,165,7,92
1,17,1018,93
1,44,2,93
1,165,1,93
1,211,4,93
1,17,1,94
1,33,8,94
1,98,2,94
1,104,133,94
1,22,2,95
1,33,1,96
1,44,238,96
1,98,3,96
1,211,1,96
1,6,5272,97
1,8,5264,97
1,9,8,97
1,22,27843,97
1,30,12471,97
1,39,97,97
1,54,237,97
1,67,46,97
1,108,1,97
1,17,18354,98
1,33,2179,98
1,104,3,99
1,25,24,100
1,104,206,102
1,6,4,104
1,8,4,104
1,98,46,104
1,104,1,104
1,1,441,105
1,6,46,105
1,7,32,105
1,9,14,105
1,16,5,105
1,25,52,105
1,27,2,105
1,38,28,105
1,70,1,105
1,108,7,105
1,109,1,105
1,124,1,105
1,149,1,105
1,155,11,105
1,16,10,107
1,24,11,107
1,28,9,107
1,33,2,107
1,36,1,107
1,98,251,107
1,133,2,107
1,164,1,107
1,165,49,107
1,25,31,108
1,154,61,108
1,6,13,109
1,8,13,109
1,22,560,109
1,118,2,109
1,165,5,109
1,5,4,110
1,32,956,110
1,104,3,110
1,149,10,110
1,17,1,111
1,25,3,111
1,6,4,112
1,8,4,112
1,38,2,113
1,104,18,113
1,211,42,113
1,16,21,115
1,104,30,115
1,155,1,115
1,1,68,116
1,22,1057,116
1,25,9,116
1,33,144,116
1,38,14,116
1,104,6,116
1,211,1,116
1,28,3343,118
1,17,16,123
1,22,200,123
1,104,8911,123
1,28,1,125
1,22,33,126
1,30,100,126
1,104,1282,126
1,6,6,127
1,9,6,127
1,25,35,129
1,27,5,129
1,67,58,129
1,157,18574,130
1,17,35,133
1,43,2508,133
1,69,47,133
1,103,1608,133
1,104,517,133
1,145,517,133
1,154,1235,133
1,17,3,135
1,22,240,135
1,33,535,135
1,211,6,135
1,0,194,138
1,1,923,138
1,6,52379,138
1,7,5103,138
1,8,26024,138
1,9,21252,138
1,14,1,138
1,15,301,138
1,16,40080,138
1,17,55577,138
1,18,220,138
1,22,8408,138
1,24,499,138
1,25,20415,138
1,28,33806,138
1,30,14259,138
1,31,1080,138
1,32,33164,138
1,33,52630,138
1,38,33089,138
1,39,1192,138
1,75,158,138
1,88,346,138
1,96,283,138
1,98,4,138
1,102,1203,138
1,104,9265,138
1,107,347,138
1,108,800,138
1,109,1800,138
1,118,234,138
1,119,90,138
1,124,1034,138
1,133,1987,138
1,145,1321,138
1,149,3934,138
1,155,110,138
1,164,1,138
1,165,93,138
1,211,199,138
1,1,43,139
1,6,12495,139
1,7,12495,139
1,28,2819,139
1,33,20,139
1,38,92,139
1,98,225,139
1,108,2413,139
1,109,221,139
1,118,146,139
1,133,58,139
1,149,104,139
1,157,571,139
1,165,3618,139
1,211,826,139
1,1,241,140
1,5,785,140
1,6,7446,140
1,7,3301,140
1,8,2612,140
1,9,1533,140
1,17,5659,140
1,20,75,140
1,22,1206,140
1,24,76,140
1,25,9313,140
1,28,1549,140
1,30,121709,140
1,31,45621,140
1,32,2484,140
1,33,5778,140
1,38,661,140
1,41,4,140
1,43,14,140
1,44,3143,140
1,58,91,140
1,66,3,140
1,75,39,140
1,77,3913,140
1,90,64,140
1,95,102,140
1,98,204,140
1,104,627,140
1,108,2662,140
1,109,4,140
1,111,6,140
1,124,969,140
1,133,1011,140
1,138,4,140
1,145,506,140
1,149,357,140
1,155,326,140
1,157,5083,140
1,164,77,140
1,165,6,140
1,177,7,140
1,181,154,140
1,186,38,140
1,211,627,140
1,1,2520,141
1,5,19,141
1,6,26229,141
1,7,23864,141
1,8,2365,141
1,13,26,141
1,14,110,141
1,22,6980,141
1,25,495,141
1,26,183,141
1,28,69,141
1,30,1347,141
1,31,78,141
1,33,7836,141
1,38,1011,141
1,39,9,141
1,43,12637,141
1,44,3843,141
1,48,43,141
1,68,6,141
1,104,28232,141
1,108,10838,141
1,149,271,141
1,155,136,141
1,1,35,142
1,2,17,142
1,5,28,142
1,6,1684,142
1,7,1433,142
1,8,248,142
1,9,3,142
1,10,1,142
1,14,3,142
1,16,128,142
1,17,191,142
1,22,17472,142
1,25,339,142
1,28,1125,142
1,30,68,142
1,31,13,142
1,33,1245,142
1,35,5,142
1,38,384,142
1,43,26,142
1,44,209,142
1,61,3,142
1,75,11,142
1,98,413,142
1,104,6822,142
1,108,60,142
1,109,21,142
1,124,2,142
1,133,9,142
1,138,200,142
1,145,5,142
1,149,33,142
1,154,127,142
1,155,294,142
1,157,5,142
1,164,8,142
1,165,250,142
1,169,54,142
1,181,22,142
1,211,108,142
1,6,20480,143
1,7,20304,143
1,9,176,143
1,16,313,143
1,17,13049,143
1,24,2,143
1,25,1742,143
1,26,397,143
1,28,295,143
1,31,1035,143
1,33,6229,143
1,38,6142,143
1,98,197,143
1,104,4416,143
1,109,540,143
1,133,7,143
1,138,45,143
1,145,15,143
1,155,591,143
1,157,295,143
1,165,29,143
1,181,167,143
1,211,104,143
1,1,25,144
1,22,1130,144
1,98,251,144
1,104,1339,144
1,186,1,144
1,6,60,145
1,7,60,145
1,14,21,145
1,17,12,145
1,24,2,145
1,25,55,145
1,26,251,145
1,33,290,145
1,36,241,145
1,38,180,145
1,98,5,145
1,133,1,145
1,155,64,145
1,157,1,145
1,211,72,145
1,3,21,146
1,5,322,146
1,6,73,146
1,7,73,146
1,13,2,146
1,17,6,146
1,25,26,146
1,26,10,146
1,31,11,146
1,33,104,146
1,36,1,146
1,38,1,146
1,43,53,146
1,104,209,146
1,155,3,146
1,157,5,146
1,211,125,146
1,2,1,147
1,6,206,147
1,8,94,147
1,9,112,147
1,15,164,147
1,22,129,147
1,24,56,147
1,25,77,147
1,26,1,147
1,27,9,147
1,28,30,147
1,30,7608,147
1,32,390,147
1,39,6,147
1,44,5,147
1,48,1,147
1,95,22,147
1,96,5,147
1,98,44,147
1,104,1132,147
1,109,9,147
1,124,52,147
1,155,274,147
1,157,53,147
1,165,13,147
1,181,13,147
1,211,5,147
1,1,1431,148
1,3,3414,148
1,4,2637,148
1,5,30586,148
1,6,211128,148
1,7,48315,148
1,8,28582,148
1,9,134052,148
1,10,867,148
1,13,726,148
1,14,2256,148
1,15,148,148
1,17,152148,148
1,18,77,148
1,21,18039,148
1,22,1548193,148
1,24,8454,148
1,25,38677,148
1,26,25925,148
1,28,39553,148
1,30,449639,148
1,31,118011,148
1,32,8789,148
1,33,48681,148
1,35,17,148
1,36,9750,148
1,38,11312,148
1,41,131,148
1,43,36196,148
1,44,758146,148
1,47,101,148
1,50,256,148
1,58,86,148
1,59,436,148
1,69,2104,148
1,75,4475,148
1,77,648,148
1,79,75,148
1,81,3,148
1,89,218,148
1,90,573,148
1,95,22081,148
1,98,2598,148
1,102,245,148
1,104,16609,148
1,108,1393,148
1,109,39,148
1,111,1488,148
1,112,91,148
1,124,341,148
1,127,195,148
1,132,13,148
1,133,1105,148
1,138,13,148
1,139,179,148
1,145,12822,148
1,149,5378,148
1,154,2,148
1,155,4713,148
1,157,10873,148
1,165,4,148
1,181,2638,148
1,186,135,148
1,211,3922,148
1,6,722,149
1,7,722,149
1,22,30,149
1,25,28,149
1,28,15,149
1,30,173,149
1,33,327,149
1,66,1,149
1,104,654,149
1,109,4,149
1,155,412,149
1,165,12,149
1,181,1,149
1,211,15,149
1,1,99,150
1,3,1,150
1,5,455,150
1,6,44963,150
1,7,33472,150
1,8,7894,150
1,9,3597,150
1,14,46,150
1,17,57376,150
1,22,141372,150
1,24,2,150
1,25,7489,150
1,28,851,150
1,30,62302,150
1,31,20742,150
1,32,455,150
1,33,6247,150
1,38,518,150
1,41,224,150
1,44,29184,150
1,50,26,150
1,58,414,150
1,75,1585,150
1,90,46,150
1,95,937,150
1,98,1613,150
1,102,2961,150
1,104,38,150
1,108,9156,150
1,109,6,150
1,111,94,150
1,133,72,150
1,145,65,150
1,149,1127,150
1,155,80,150
1,157,705,150
1,181,101,150
1,186,20,150
1,6,16,151
1,7,16,151
1,22,3638,151
1,30,1150,151
1,31,67,151
1,33,7,151
1,98,37,151
1,104,297,151
1,165,5,151
1,1,70,152
1,5,5025,152
1,6,11388,152
1,7,11301,152
1,9,87,152
1,13,82,152
1,16,710,152
1,17,4249,152
1,21,364,152
1,22,34432,152
1,25,2752,152
1,26,180,152
1,28,46,152
1,31,523,152
1,33,5988,152
1,38,1405,152
1,43,321,152
1,44,22530,152
1,50,4,152
1,76,1,152
1,79,586,152
1,98,226,152
1,104,4637,152
1,109,342,152
1,115,6,152
1,133,391,152
1,138,10,152
1,155,114,152
1,157,157,152
1,165,88,152
1,181,448,152
1,211,205,152
1,1,163,153
1,3,106,153
1,4,80,153
1,5,2977,153
1,6,5795,153
1,7,3630,153
1,8,1492,153
1,9,673,153
1,10,2,153
1,13,280,153
1,14,12,153
1,15,2,153
1,16,68,153
1,17,706,153
1,21,384,153
1,22,2785,153
1,24,70,153
1,25,1621,153
1,26,33,153
1,27,6,153
1,28,306,153
1,30,246,153
1,31,51,153
1,32,1651,153
1,33,6177,153
1,34,117,153
1,36,2,153
1,38,832,153
1,43,2069,153
1,44,4974,153
1,48,7,153
1,61,9,153
1,67,1,153
1,69,655,153
1,75,1,153
1,79,50,153
1,81,10,153
1,95,4,153
1,98,502,153
1,101,2,153
1,104,91014,153
1,108,1635,153
1,109,14,153
1,124,72,153
1,133,1308,153
1,138,73,153
1,145,79,153
1,147,132,153
1,149,824,153
1,154,2,153
1,155,6934,153
1,156,1,153
1,157,271,153
1,164,35,153
1,165,600,153
1,181,6534,153
1,211,175,153
1,3,96,154
1,5,2883,154
1,6,445,154
1,7,445,154
1,17,897,154
1,25,70,154
1,31,29,154
1,33,216,154
1,36,3,154
1,38,51,154
1,98,165,154
1,104,2027,154
1,109,13,154
1,138,1,154
1,155,823,154
1,157,1,154
1,165,46,154
1,181,11,154
1,211,66,154
1,6,7366,155
1,7,5405,155
1,8,1827,155
1,9,134,155
1,17,1748,155
1,25,1909,155
1,27,116,155
1,28,70,155
1,30,95,155
1,31,38,155
1,32,87,155
1,33,3828,155
1,38,417,155
1,39,83,155
1,47,212,155
1,61,1,155
1,77,40,155
1,98,2052,155
1,104,17004,155
1,108,1,155
1,109,546,155
1,133,182,155
1,138,21,155
1,149,2010,155
1,155,3555,155
1,157,4,155
1,165,488,155
1,181,1372,155
1,211,3,155
1,6,35829,156
1,7,235,156
1,8,27658,156
1,9,7936,156
1,17,131,156
1,20,1,156
1,25,31067,156
1,27,7888,156
1,28,580,156
1,30,15671,156
1,33,206,156
1,38,178,156
1,96,399,156
1,104,6195,156
1,109,3,156
1,124,22,156
1,155,13,156
1,164,3,156
1,165,25,156
1,211,30,156
1,6,633,157
1,7,324,157
1,8,309,157
1,16,18,157
1,17,296,157
1,22,1944,157
1,25,271,157
1,28,142,157
1,30,346,157
1,31,2,157
1,33,213,157
1,38,127,157
1,43,46,157
1,98,100,157
1,104,5473,157
1,109,98,157
1,149,2,157
1,155,239,157
1,164,7,157
1,165,28,157
1,169,9,157
1,181,43,157
1,211,32,157
1,6,8,158
1,8,8,158
1,22,3,158
1,31,5,158
1,33,22,158
1,98,50,158
1,104,656,158
1,133,5,158
1,165,3,158
1,169,2,158
1,211,8,158
1,1,20,159
1,3,47,159
1,4,37,159
1,5,52,159
1,6,901,159
1,7,589,159
1,8,155,159
1,9,157,159
1,17,875,159
1,21,33,159
1,22,1321,159
1,24,10,159
1,25,3995,159
1,28,2321,159
1,30,93,159
1,33,2073,159
1,34,91,159
1,35,19,159
1,38,613,159
1,44,1704,159
1,61,12,159
1,66,23,159
1,67,10,159
1,79,31,159
1,98,40,159
1,101,1,159
1,104,5842,159
1,108,174,159
1,109,153,159
1,124,29,159
1,133,76,159
1,145,1,159
1,149,1,159
1,155,141,159
1,157,190,159
1,164,21,159
1,165,102,159
1,211,54,159
1,1,93,160
1,6,450,160
1,7,387,160
1,8,36,160
1,9,27,160
1,16,224,160
1,17,10826,160
1,22,67386,160
1,25,3339,160
1,27,1,160
1,28,26201,160
1,30,48140,160
1,31,65,160
1,33,9085,160
1,35,3,160
1,38,66513,160
1,91,6,160
1,98,1740,160
1,104,1078,160
1,109,87,160
1,138,3607,160
1,149,2225,160
1,155,329,160
1,165,159,160
1,181,423,160
1,6,389,161
1,7,389,161
1,22,14,161
1,25,231,161
1,30,1,161
1,33,118,161
1,104,183,161
1,108,1,161
1,133,100,161
1,165,6,161
1,211,16,161
1,6,2091,162
1,7,2091,162
1,14,116,162
1,21,92,162
1,22,17,162
1,25,513,162
1,28,102,162
1,33,46084,162
1,98,760,162
1,104,3662,162
1,108,13,162
1,133,59,162
1,149,84,162
1,155,157,162
1,157,171,162
1,165,21,162
1,181,51,162
1,211,302,162
1,6,119,163
1,7,119,163
1,22,527,163
1,25,42,163
1,28,3,163
1,30,170,163
1,33,210,163
1,98,88,163
1,104,1547,163
1,124,4,163
1,149,1,163
1,155,66,163
1,157,15,163
1,165,58,163
1,181,3,163
1,211,59,163
1,3,1761,164
1,6,56,164
1,9,56,164
1,13,340,164
1,14,3464,164
1,17,24,164
1,21,44,164
1,22,5329,164
1,25,1436,164
1,26,1858,164
1,28,93,164
1,30,365,164
1,33,13419,164
1,43,32,164
1,79,5,164
1,98,5,164
1,104,14473,164
1,124,24,164
1,155,912,164
1,157,29,164
1,165,11,164
1,1,42,165
1,6,25268,165
1,7,17420,165
1,8,988,165
1,9,6860,165
1,17,98,165
1,25,1993,165
1,28,330,165
1,33,18308,165
1,98,269,165
1,104,837,165
1,138,17,165
1,149,149,165
1,155,15,165
1,165,328,165
1,211,237,165
1,16,11,166
1,17,22,166
1,25,9,166
1,28,15,166
1,38,1,166
1,104,27,166
1,211,1,166
1,1,46,167
1,6,3776,167
1,7,3728,167
1,9,48,167
1,17,148,167
1,25,251,167
1,28,921,167
1,30,129,167
1,33,2212,167
1,104,867,167
1,108,90,167
1,118,15,167
1,149,10,167
1,155,9,167
1,5,2,168
1,6,6,168
1,8,6,168
1,13,13,168
1,14,175,168
1,17,8,168
1,25,140,168
1,28,1,168
1,30,4,168
1,33,22,168
1,36,5,168
1,38,33,168
1,98,18,168
1,104,542,168
1,155,27,168
1,165,21,168
1,181,67,168
1,211,14,168
1,1,187,169
1,3,2384,169
1,5,84,169
1,6,25368,169
1,7,2868,169
1,8,6733,169
1,9,15767,169
1,16,23,169
1,17,2095,169
1,18,25,169
1,21,1726,169
1,22,95518,169
1,24,10,169
1,25,6667,169
1,28,3928,169
1,30,11306,169
1,31,729,169
1,33,3790,169
1,35,67,169
1,36,2,169
1,38,7470,169
1,39,789,169
1,43,2907,169
1,44,5289,169
1,59,4,169
1,69,366,169
1,75,781,169
1,79,49,169
1,85,3,169
1,98,243,169
1,104,33170,169
1,108,2341,169
1,133,173,169
1,149,99,169
1,155,1882,169
1,157,92,169
1,164,4,169
1,165,230,169
1,181,1181,169
1,211,1,169
1,3,1210,170
1,4,1,170
1,5,28,170
1,6,2,170
1,7,2,170
1,16,191,170
1,17,4,170
1,20,34,170
1,22,3584,170
1,30,11,170
1,33,54,170
1,38,113,170
1,43,751,170
1,98,3,170
1,104,19,170
1,108,205,170
1,165,2,170
1,14,2844,171
1,16,100,171
1,17,6,171
1,35,2,171
1,38,1225,171
1,44,2653,171
1,98,4,171
1,157,18,171
1,6,96,172
1,7,96,172
1,108,336,172
1,16,973,173
1,98,829,173
1,104,3,173
1,1,72,174
1,5,284,174
1,6,28,174
1,8,28,174
1,21,25,174
1,27,213,174
1,34,10,174
1,38,14,174
1,39,9,174
1,43,134,174
1,44,88,174
1,61,39,174
1,98,5,174
1,104,317,174
1,108,247,174
1,155,72,174
1,165,1,174
1,6,1215,175
1,7,1062,175
1,9,152,175
1,17,7945,175
1,25,4548,175
1,28,154,175
1,30,5202,175
1,31,6,175
1,33,2808,175
1,38,1662,175
1,98,75,175
1,133,29,175
1,139,1,175
1,149,1639,175
1,155,49,175
1,157,27,175
1,165,15,175
1,211,91,175
1,3,1,176
1,6,5,176
1,7,5,176
1,17,17,176
1,25,385,176
1,33,26,176
1,98,10,176
1,104,17475,176
1,109,132,176
1,124,27,176
1,149,11,176
1,155,150,176
1,165,99,176
1,211,170,176
1,3,36,177
1,5,138,177
1,6,1168,177
1,7,961,177
1,9,207,177
1,14,199,177
1,17,2495,177
1,22,31151,177
1,24,10,177
1,27,147,177
1,28,105,177
1,30,305,177
1,31,20,177
1,33,4210,177
1,36,3,177
1,38,81,177
1,43,435,177
1,44,4643,177
1,77,357,177
1,104,14749,177
1,133,24,177
1,149,19,177
1,155,30,177
1,164,2,177
1,165,2,177
1,211,178,177
1,6,605,178
1,7,212,178
1,8,393,178
1,17,2959,178
1,25,432,178
1,28,641,178
1,33,593,178
1,61,24,178
1,98,82,178
1,104,497,178
1,149,23,178
1,165,40,178
1,4,2,179
1,16,70,179
1,17,1227,179
1,22,378,179
1,25,2,179
1,30,2137,179
1,33,1445,179
1,36,2,179
1,38,40,179
1,95,4,179
1,104,3703,179
1,155,32,179
1,165,7,179
1,181,17,179
1,211,2,179
1,1,423,180
1,6,4322,180
1,8,3998,180
1,9,324,180
1,16,145,180
1,17,2585,180
1,22,189,180
1,25,52,180
1,27,21,180
1,28,383,180
1,30,503,180
1,33,4921,180
1,38,103,180
1,44,1005,180
1,98,5,180
1,104,3731,180
1,107,43,180
1,157,16,180
1,165,1,180
1,6,38,181
1,7,38,181
1,25,1237,181
1,30,60,181
1,33,36,181
1,58,1,181
1,108,2399,181
1,149,27,181
1,157,164,181
1,164,26,181
1,165,85,181
1,181,85,181
1,211,15,181
1,5,1,182
1,6,2234,182
1,7,2234,182
1,17,8,182
1,24,1,182
1,25,107,182
1,31,2,182
1,32,198,182
1,33,5136,182
1,38,673,182
1,98,83,182
1,104,3777,182
1,133,14,182
1,145,3,182
1,155,112,182
1,157,50,182
1,165,26,182
1,211,398,182
1,3,9345,183
1,5,997,183
1,6,16165,183
1,7,1742,183
1,8,10428,183
1,9,3995,183
1,10,27,183
1,13,190,183
1,14,4383,183
1,16,16,183
1,17,149,183
1,21,420,183
1,22,34,183
1,24,1178,183
1,25,1030,183
1,26,6523,183
1,28,34,183
1,30,1162,183
1,31,5,183
1,33,1418,183
1,34,875,183
1,35,457,183
1,36,221,183
1,38,2621,183
1,39,156,183
1,43,419,183
1,44,12994,183
1,67,231,183
1,75,1,183
1,79,179,183
1,98,81,183
1,101,1,183
1,104,4019,183
1,108,232,183
1,149,2,183
1,155,3,183
1,157,6,183
1,165,20,183
1,167,457,183
1,181,11,183
1,211,29,183
1,1,15,184
1,5,6,184
1,6,410,184
1,7,410,184
1,17,2,184
1,28,6,184
1,29,1,184
1,35,5,184
1,38,2,184
1,44,35,184
1,98,65,184
1,104,139,184
1,155,2,184
1,211,1,184
1,25,11252,185
1,28,197,185
1,33,2575,185
1,38,424,185
1,39,152,185
1,44,7,185
1,157,85,185
1,6,13,186
1,8,13,186
1,10,1,186
1,17,10,186
1,25,141,186
1,38,1,186
1,98,2,186
1,104,11,186
1,165,1,186
1,211,1,186
1,1,103,187
1,5,3328,187
1,6,3012,187
1,7,1465,187
1,8,1535,187
1,9,12,187
1,14,500,187
1,16,33,187
1,17,6560,187
1,20,444,187
1,21,139,187
1,22,500,187
1,25,1765,187
1,26,1,187
1,27,14,187
1,28,1538,187
1,30,491,187
1,31,12,187
1,32,1923,187
1,33,1671,187
1,38,613,187
1,43,3187,187
1,44,516,187
1,70,86,187
1,101,8,187
1,104,7,187
1,109,37,187
1,124,858,187
1,133,116,187
1,145,90,187
1,149,267,187
1,155,23,187
1,157,297,187
1,165,29,187
1,181,116,187
1,211,36,187
1,6,518,188
1,7,156,188
1,8,9,188
1,9,350,188
1,22,5443,188
1,25,209,188
1,28,24,188
1,30,358,188
1,33,1453,188
1,44,4357,188
1,95,1,188
1,98,272,188
1,104,11744,188
1,133,10,188
1,139,3,188
1,149,1,188
1,157,76,188
1,165,433,188
1,181,17,188
1,211,49,188
1,6,3,189
1,7,3,189
1,33,7,189
1,38,1,189
1,98,24,189
1,104,359,189
1,155,12,189
1,165,16,189
1,211,2,189
1,6,75,190
1,8,48,190
1,9,27,190
1,17,8,190
1,25,70,190
1,28,978,190
1,30,798,190
1,33,4,190
1,39,2,190
1,48,102,190
1,68,2,190
1,75,160,190
1,104,201,190
1,108,84,190
1,132,96,190
1,138,4,190
1,155,1,190
1,165,13,190
1,2,14,191
1,5,58,191
1,6,3683,191
1,7,126,191
1,8,3525,191
1,9,32,191
1,10,1,191
1,13,6,191
1,14,17,191
1,16,17,191
1,17,75,191
1,21,4096,191
1,22,501,191
1,25,36,191
1,30,6,191
1,33,157,191
1,34,5164,191
1,36,1,191
1,38,25,191
1,43,72,191
1,44,5982,191
1,54,3,191
1,98,194,191
1,104,789,191
1,133,8,191
1,149,6,191
1,154,3,191
1,155,16,191
1,157,10,191
1,164,1,191
1,165,55,191
1,181,7,191
1,211,70,191
1,1,100,192
1,5,1331,192
1,6,73,192
1,9,73,192
1,13,3,192
1,14,98,192
1,16,5744,192
1,17,6,192
1,22,82,192
1,24,1743,192
1,25,72,192
1,27,13456,192
1,28,1,192
1,30,44,192
1,33,168,192
1,38,5,192
1,39,3022,192
1,43,1340,192
1,44,282,192
1,79,2,192
1,98,9,192
1,104,108,192
1,108,413,192
1,109,52417,192
1,124,1,192
1,133,60,192
1,149,1855,192
1,157,144,192
1,165,2,192
1,5,11,193
1,33,8,193
1,104,298,193
1,124,1,193
1,155,27,193
1,157,3,193
1,165,31,193
1,211,13,193
1,3,16,194
1,6,23,194
1,9,23,194
1,33,12,194
1,38,39,194
1,104,13,194
1,155,2,194
1,1,3,195
1,6,254,195
1,7,254,195
1,15,83,195
1,17,683,195
1,22,4281,195
1,28,75,195
1,30,1783,195
1,32,175,195
1,33,227,195
1,38,1,195
1,44,932,195
1,57,238,195
1,98,64,195
1,104,1430,195
1,107,48,195
1,109,2,195
1,149,12,195
1,165,6,195
1,211,24,195
1,6,2014,196
1,7,1090,196
1,8,720,196
1,9,204,196
1,15,156,196
1,27,50,196
1,28,111,196
1,33,101,196
1,38,179,196
1,43,9479,196
1,96,37,196
1,98,262,196
